"Authors","Author full names","Author(s) ID","Title","Year","Link","Abstract","Author Keywords"
"Sagar, N.K.; Arukonda, S.","Sagar, N. (57210633577); Arukonda, Srinivas (57214223923)","57210633577; 57214223923","A Novel CNN-LSTM Approach for Robust Deepfake Detection","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007157377&partnerID=40&md5=ddd8b78901a5058a5af5fbf4a5b91511","The rapid spread of deepfake videos poses significant challenges to the credibility of digital media, raising concerns over pri- vacy, misinformation, and trustworthiness. This research introduces a hybrid model combining Long Short-Term Memory (LSTM) networks and Convolutional Neural Networks (CNNs) to enhance deepfake detection. By leveraging ResNeXt-50 for extracting relevant features and LSTMs for capturing frame-to-frame dependencies, the proposed architecture effectively detects altered facial features in videos. Key preprocessing techniques, including face detection, extraction, and segmentation, optimize input data by isolating relevant facial regions. Experimental results demonstrate that this approach outperforms current methods in identifying subtle deepfake artifacts, underscoring the need for robust detection mechanisms to protect the credibility of digital media. Future work will explore improved scalability and real-time applications of this technique. © 2025 The Author(s).","Convolutional Neural Networks; Deep Learning; DeepFake Detection; Face Recognition; Image Classification; LSTM; Machine Learning"
"Devi, R.; Sujitha, B.B.","Devi, R. Sahila (57217332222); Sujitha, B. Ben (59362617400)","57217332222; 59362617400","Advancements in Deepfake Detection: A Comprehensive Review of AI-Driven Approaches","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004814208&partnerID=40&md5=a71fa72156b449db85a0f6d2ea070b53","The significant developments in artificial neural network (ANN)-based technologies are crucial for manipulating multimedia content. Although technology has predominantly been used for purposes, such as education, some individuals have exploited it for unlawful or harmful activities. This literature review offers a comprehensive analysis of the advancements in deepfake detection. This study explores state-of-the-art approaches, including convolutional neural network (CNNs), transformers, ensemble model, and binary neural network, that leverage both spatial and temporal feature for effective detection. In addition, the review examines the role of data augmentation, artifact attention, and multi-modal analysis in enhancing detection accuracy across diverse datasets. By analyzing current methodologies and evaluating their strengths and limitations, this paper provides insights into the evolving landscape of deepfake detection by analyzing current methodologies and highlights key challenges such as the need for robust datasets and cross-domain generalization. Future directions are also outlined, emphasizing the potential of self-supervised learning, ensemble approaches, and advancements in artifact detection for more reliable and scalable solutions. © 2025 IEEE.","Deep Learning methods; Deepfake detection; Ensemble methods; Machine Learning-Based Techniques; Temporal and Local Consistency Detection"
"Ghodake, A.B.; Yewale, D.B.; Katariya, T.D.; Khobare, B.S.; Shidore, A.S.","Ghodake, Abhijit Bapurao (59791962600); Yewale, Durgesh Bajirao (58708160000); Katariya, Tejal Dilip (59794324800); Khobare, Bhakti Sahebrao (59790769400); Shidore, Ashvini S. (59793153100)","59791962600; 58708160000; 59794324800; 59790769400; 59793153100","Hybrid Deepfake Detection System: Leveraging AlexNet and LSTM Networks for Enhanced Video Authentication","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004549652&partnerID=40&md5=f267560178789d51ec515a83f9b20553","The rapid proliferation of deepfake technology has presented significant challenges in ensuring the authenticity of digital media, posing security risks in various domains, including social media, politics, and corporate communications. This paper proposes a hybrid deepfake detection system that integrates AlexNet, a powerful convolutional neural network (CNN), and Long Short-Term Memory (LSTM) networks to enhance video authentication. The proposed system lever-ages AlexNet's strong capabilities in feature extraction to analyze spatial features within video frames, while LSTM networks process temporal sequences, capturing the dependencies across frames in video streams. By combining these models, our approach delivers an effective deepfake detection system that is robust to subtle manipulations and capable of identifying deepfakes with high precision. Experiments were conducted on publicly available datasets to evaluate the performance of the hybrid model against standalone models and other baseline approaches. The results indicate significant improvements in detection accuracy, with the hybrid system achieving a higher recall and precision rate compared to traditional CNN and RNN-based methods. Furthermore, the proposed system demonstrated resilience against a wide range of deepfake techniques, including facial reenactment and voice synchronization. This work highlights the importance of combining spatial and temporal analysis for reliable video authentication, paving the way for advanced deepfake mitigation strategies in both public and private sectors. The integration of AlexNet and LSTM networks offers a scalable solution for real-time video analysis, providing critical support in com-bating the spread of disinformation and enhancing trust in digital media. © 2025 IEEE.","AlexNet; Deepfake detection; hybrid model; LSTM networks; video authentication"
"Atamna, M.; Tkachenko, I.; Miguet, S.","Atamna, Mehdi (58784339900); Tkachenko, Iuliia (56038201900); Miguet, Serge (55932981600)","58784339900; 56038201900; 55932981600","WaveConViT: Wavelet-Based Convolutional Vision Transformer for Cross-Manipulation Deepfake Video Detection","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004252373&partnerID=40&md5=b1262851d3a0da2b388d4c177e9705d4","The ease of use and wide availability of high-quality deepfake creation tools raises significant concerns about the reliability and trustworthiness of online content, and makes the task of detecting facial tampering more complicated. As such, the development of effective deepfake detection methods is of utmost importance. In recent years, the facial deepfake detection task took a leap thanks to the development of deep learning-based methods as well as the availability of large datasets of high-quality deepfake videos. Despite the aforementioned methods achieving excellent results when tasked with detecting deepfakes generated using methods seen during training, the cross-manipulation, or generalization, task—where a trained model is exposed to unseen manipulation techniques—is a major challenge which is attracting the attention of the research community. In this paper, we introduce WaveConViT, a novel spatio-temporal architecture for deepfake detection based on Vision Transformers and a two-dimensional discrete wavelet transform. Additionally, we introduce and evaluate a temporal sampling strategy based on frame skipping. We extensively test and benchmark this architecture in the challenging cross-manipulation scenario on the FaceForensics++, Celeb-DF, and DeeperForensics-1.0 datasets, comparing it to a selection of modern, representative Vision Transformer (ViT) and convolutional neural network (CNN) architectures and demonstrating the value of high-frequency features as well as our frame skipping strategy for deepfake detection. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2025.","Deepfake detection; Discrete wavelet transform; Spatio-temporal features; Video manipulation detection"
"Chu, B.; Xu, X.; Zhang, Y.; You, W.; Zhou, L.","Chu, Beilin (57421013200); Xu, Xuan (57405530900); Zhang, Yufei (58665518800); You, Weike (57195493773); Zhou, Linna (55966192200)","57421013200; 57405530900; 58665518800; 57195493773; 55966192200","Reduced Spatial Dependency for More General Video-level Deepfake Detection","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003890020&partnerID=40&md5=3f12594ded739126b49ab0c66cae616b","As one of the prominent AI-generated content, Deepfake has raised significant safety concerns. Although it has been demonstrated that temporal consistency cues offer better generalization capability, existing methods based on CNNs inevitably introduce spatial bias, which hinders the extraction of intrinsic temporal features. To address this issue, we propose a novel method called Spatial Dependency Reduction (SDR), which integrates common temporal consistency features from multiple spatially-perturbed clusters, to reduce the dependency of the model on spatial information. Specifically, we design multiple Spatial Perturbation Branch (SPB) to construct spatially-perturbed feature clusters. Subsequently, we utilize the theory of mutual information and propose a Task-Relevant Feature Integration (TRFI) module to capture temporal features residing in similar latent space from these clusters. Finally, the integrated feature is fed into a temporal transformer to capture long-range dependencies. Extensive benchmarks and ablation studies demonstrate the effectiveness and rationale of our approach. © 2025 IEEE.","deepfake; deepfake detection; temporal consistency detection"
"Wang, X.; Song, W.; Hao, C.; Liu, F.","Wang, Xinyi (57207046614); Song, Wanru (57205596782); Hao, Chuanyan (26867768500); Liu, Feng (57188574368)","57207046614; 57205596782; 26867768500; 57188574368","Deepfake Detection Method Based on Spatio-Temporal Information Fusion","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003321518&partnerID=40&md5=73f1d21f2ea03ed858e54e5642096667","As Deepfake technology continues to evolve, the distinction between real and fake content becomes increasingly blurred. Most existing Deepfake video detection methods rely on single-frame facial image features, which limits their ability to capture temporal differences between frames. Current methods also exhibit limited generalization capabilities, struggling to detect content generated by unknown forgery algorithms. Moreover, the diversity and complexity of forgery techniques introduced by Artificial Intelligence Generated Content (AIGC) present significant challenges for traditional detection frameworks, which must balance high detection accuracy with robust performance. To address these challenges, we propose a novel Deepfake detection framework that combines a two-stream convolutional network with a Vision Transformer (ViT) module to enhance spatio-temporal feature representation. The ViT model extracts spatial features from the forged video, while the 3D convolutional network captures temporal features. The 3D convolution enables cross-frame feature extraction, allowing the model to detect subtle facial changes between frames. The confidence scores from both the ViT and 3D convolution submodels are fused at the decision layer, enabling the model to effectively handle unknown forgery techniques. Focusing on Deepfake videos and GAN-generated images, the proposed approach is evaluated on two widely used public face forgery datasets. Compared to existing state-of-the-art methods, it achieves higher detection accuracy and better generalization performance, offering a robust solution for deepfake detection in real-world scenarios. © © 2025 The Authors.","Deepfake detection; spatio-temporal information; vision transformer"
"Kasera, G.; Solanki, M.; Kaur, H.; Shah, K.","Kasera, Gungun (59739131300); Solanki, Manya (59738928700); Kaur, Hargeet (57195739115); Shah, Kaushal Arvindbhai (57191625358)","59739131300; 59738928700; 57195739115; 57191625358","A Detailed Exploration to Deepfake: A Cybersecurity Threat","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105002707954&partnerID=40&md5=4006cc6180deb92d61f387e055261ca1","The advancement of AI-technologies has brought both innovation and considerable challenges particularly with the emergence of deep fakes-realistic but false images, videos or audios created using deep learning algorithms. These deepfakes pose a serious threat as they can spread misleading information or content which are utilized for malicious purposes. This paper focuses on the creation of deepfake and emphasizing on various models like GANs, CNNs, and LSTMs. This paper also provides a comparative analysis of various deepfake detection techniques and prevention measures to take into considerations. © 2025 IEEE.","Convolutional Neural Networks (CNNs); Cybercrime; Deepfake; Deepfake Detection; Fake Media Prevention; Generative Adversarial Networks (GANs); Long Short-Term Memory (LSTM); Misinformation; Recurrent Neural Networks"
"Mudegol, N.L.; Urunkar, A.","Mudegol, Nandinee L. (57485827300); Urunkar, Abhijeet (57490499300)","57485827300; 57490499300","Supervised Learning Techniques for Deepfake Detection: Integrating ResNet50 and LSTM","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105002443582&partnerID=40&md5=dd8a622abbdb131f9f1f9b9c285c39af","Deepfake technology has garnered considerable scholarly interest owing to its capacity to generate exceptionally lifelike yet artificially constructed media artifacts, posing serious threats to various aspects of society, including privacy, security, and misinformation. In response to this growing concern, this project aims to develop an effective deepfake detection system using deep learning models. This paper focuses on leveraging supervised learning techniques to distinguish between authentic and deepfake videos. The proposed approach involves collecting a diverse dataset of both authentic and deepfake videos, covering various scenarios and manipulation techniques. Preprocessing techniques are applied to extract relevant features from the videos, preparing them for input to the deep learning models. Several neural network architectures, including Convolutional Neural Networks (CNNs), Recurrent Neural Networks (RNNs), and their combinations [13], are explored for their suitability in detecting deepfake content. Transfer learning methodologies are utilized to capitalize on models that have undergone prior training, such as those trained on ImageNet, as feature extractors or initializations for the network. The models are trained on the labeled dataset. The paper aims to detect deepfake in videos by using ResNet50 for feature extraction and training those features on the LSTM Model. © 2025 IEEE.","CNN; Deepfake Detection; ResNet50-LSTM; RNN; Transfer Learning"
"Wang, R.; Mariano, V.Y.","Wang, Ruofan (59549766000); Mariano, Vladimir Y. (15060192800)","59549766000; 15060192800","Research and Performance Evaluation of Deepfake Video Detection Method Integrated Spatio temporal Attention Mechanism","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85217360906&partnerID=40&md5=d167b4e9186c86771e36c0c416131993","With the rapid development of deep learning and computer vision technology, Deepfake technology has been able to generate highly realistic fake videos, which brings serious security and ethical challenges to society. Existing detection methods have insufficient ability to deal with the evolving deepfake technology, especially when dealing with the spatio-temporal characteristics of videos. To solve this problem, a deepfake video detection algorithm based on Spatio-Temporal Attention mechanism is proposed. By fusing the Spatio-Temporal information of the video, an Attention-Driven LSTM network (ADLNet) is designed, which uses the attention mechanism to accurately identify the forgery traces and significantly improves the detection effect. The ACC and AUC on the public deepfake dataset FaceForensics++ are 97.17%and 99.33%re-spectively, and the ACC and AUC on the Celeb-DF dataset are 96.78%and 98.36%respectively. The experimental results and visualization verify that the proposed ADLNet model has strong robustness and application prospects in extracting spatio-temporal artifacts. © 2024 Copyright held by the owner/author(s).","Computer Vision; Deep Learning; Deepfake Detection; Temporal Attention"
"Wang, G.; Cai, M.; Sun, Z.; Hu, W.","Wang, Ge (56144355500); Cai, Menghuan (59521022700); Sun, Zikai (59520476900); Hu, Weiyang (59846496000)","56144355500; 59521022700; 59520476900; 59846496000","Spatiotemporal Fusion for Deepfakes Detection in Face Videos","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85215533400&partnerID=40&md5=45c15f138103b4205538808e44159573","Deep forgery, a deep learning-based image tampering technique, poses significant challenges to existing detection methods, which primarily focus on identifying spatial artifacts within individual video frames. However, as deep forgery techniques advance, capturing these spatial inconsistencies has become increasingly difficult. To address this, we shift our focus to detecting spatiotemporal features that exist across consecutive video frames. When extracting temporal features, traditional Transformer models struggle to fully capture the temporal dependencies inherent in time series data. We use TimeSformer to extract spatiotemporal features from video frames, which are then fused and used for detection. To further enhance feature extraction, we integrate the SE (Squeeze-and-Excitation) module into the Middle Flow of the Xception network. This module uses global information to highlight important features and ignore irrelevant ones. To test our method’s effectiveness, we conducted comparisons using the FaceForensics++ dataset and performed cross-dataset evaluations with the Celeb-DF dataset. Experimental results show that our detection method achieves 96.12% accuracy on the FaceForensics++ dataset, surpassing other methods. Additionally, the cross-dataset test yields an accuracy of 73.73%, showcasing a degree of generalization across different datasets. © 2024 Copyright held by the owner/author(s).","deep learning; Deepfake detection; image processing; spatiotemporal fusion; TimeSformer"
"Kingra, S.; Aggarwal, N.; Kaur, N.","Kingra, Staffy (57192255022); Aggarwal, Naveen (36875216400); Kaur, Nirmal (57189220908)","57192255022; 36875216400; 57189220908","SFormer: An end-to-end spatio-temporal transformer architecture for deepfake detection","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202157768&partnerID=40&md5=d569627607c1ddc9a4ccbcc20e813f63","Growing AI advancements are continuously pacing GAN enhancement that eventually facilitates the generation of deepfake media. Manipulated media poses serious risks pertaining court proceedings, journalism, politics, and many more where digital media have a substantial impact on society. State-of-the-art techniques for deepfake detection rely on convolutional networks for spatial analysis, and recurrent networks for temporal analysis. Since transformers are capable of recognizing wide-range dependencies with a global spatial view and along temporal sequence too, a novel approach called “SFormer” is proposed in this paper, utilizing a transformer architecture for both spatial and temporal analysis to detect deepfakes. Further, state-of-the-art techniques suffer from high computational complexity and overfitting which causes loss in generalizability. The proposed model utilized a Swin Transformer for spatial analysis that resulted in low complexity, thereby enhancing its generalization ability and robustness against the different manipulation types. Proposed end-to-end transformer based model, SFormer, is proven to be effective for numerous deepfake datasets, including FF++, DFD, Celeb-DF, DFDC and Deeper-Forensics, and achieved an accuracy of 100%, 97.81%, 99.1%, 93.67% and 100% respectively. Moreover, SFormer has demonstrated superior performance compared to existing spatio-temporal and transformer-based approaches for deepfake detection. © 2024 Elsevier Ltd","Deepfake detection; Digital forensics; Facial manipulation detection; Spatio-temporal; Transformer"
"Tipper, S.; Atlam, H.F.; Lallie, H.S.","Tipper, Sarah (59400692900); Atlam, Hany F. (57194943646); Lallie, Harjinder Singh (36459976300)","59400692900; 57194943646; 36459976300","An Investigation into the Utilisation of CNN with LSTM for Video Deepfake Detection","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85208484692&partnerID=40&md5=3fe5e640b835c306a8b32900a43cb320","Video deepfake detection has emerged as a critical field within the broader domain of digital technologies driven by the rapid proliferation of AI-generated media and the increasing threat of its misuse for deception and misinformation. The integration of Convolutional Neural Network (CNN) with Long Short-Term Memory (LSTM) has proven to be a promising approach for improving video deepfake detection, achieving near-perfect accuracy. CNNs enable the effective extraction of spatial features from video frames, such as facial textures and lighting, while LSTM analyses temporal patterns, detecting inconsistencies over time. This hybrid model enhances the ability to detect deepfakes by combining spatial and temporal analysis. However, the existing research lacks systematic evaluations that comprehensively assess their effectiveness and optimal configurations. Therefore, this paper provides a comprehensive review of video deepfake detection techniques utilising hybrid CNN-LSTM models. It systematically investigates state-of-the-art techniques, highlighting common feature extraction approaches and widely used datasets for training and testing. This paper also evaluates model performance across different datasets, identifies key factors influencing detection accuracy, and explores how CNN-LSTM models can be optimised. It also compares CNN-LSTM models with non-LSTM approaches, addresses implementation challenges, and proposes solutions for them. Lastly, open issues and future research directions of video deepfake detection using CNN-LSTM will be discussed. This paper provides valuable insights for researchers and cyber security professionals by reviewing CNN-LSTM models for video deepfake detection contributing to the advancement of robust and effective deepfake detection systems. © 2024 by the authors.","convolutional neural network (CNN); deepfake; feature extraction; long short-term memory (LSTM); video deepfake detection"
"Saif, S.; Tehseen, S.; Ali, S.S.","Saif, Shahela (57195215570); Tehseen, Samabia (36148756300); Ali, Syed Sohaib (59955271500)","57195215570; 36148756300; 59955271500","Fake news or real? Detecting deepfake videos using geometric facial structure and graph neural network","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195171350&partnerID=40&md5=e7b132d9029fd6ad387c7ed6a02b087b","Deepfake videos are increasingly used in spreading fake news or propaganda having a serious impact on people and society. Traditional deepfake detectors exploit spatial and/or temporal inconsistencies to differentiate between real and fake videos. Owing to the rapidly advancing deepfake creation algorithms, the latest detectors have made use of physiological and biological facial features to create more generic solutions. Our proposed solution uses facial landmarks as the physiological identifiers of a person's face and through them develops a relationship between facial areas in normal speech and tampered speech. By creating a graph structure from the resulting sparse data, we were able to use a spatio-temporal graph convolutional network for classification, which has significantly fewer parameters and a shorter training time than traditional CNNs. We conducted a multitude of experiments on 3 datasets, utilizing spatio-temporal features. The results demonstrate that this technique has better generalization, and high performance compared to latest research in deepfake detection without the reliance on large deep learning models which are tuned to learning image discrepancies more than data patterns. Moreover, our use of facial landmark-based features with a graph structure paves the way for the development of an explainable AI model that can be relied on. © 2024 Elsevier Inc.","Deepfake detection; Deepfake videos; Deepfakes; Forgery detection; Graph convolution network; Video forgery"
"Anandhasivam, V.S.; Anusri, A.K.; Logeshwar, M.; Gopinath, R.","Anandhasivam, V. S. (59672991300); Anusri, A. K. (59673758400); Logeshwar, M. (59672687500); Gopinath, R. (56594634800)","59672991300; 59673758400; 59672687500; 56594634800","Enhancing Deepfake Detection Through Hybrid MobileNet-LSTM Model with Real-Time Image and Video Analysis","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-86000244278&partnerID=40&md5=83582d8bdac27d2adb7392d055e9ef0e","The race to crush information integrity and public trust is being won by one thing: deepfakes, AI manipulated media. The goal is to enhance the Deepfake detection using MobileNet V3 and LSTM network. MobileNet's lightweight CNN architecture is able to induce the visual features in an image by an image and in a video and can pick up the slight visual clues of textures and facial structure. Some temporal inconsistencies that cannot be seen by image base methods are then analyzed using an LSTM network. The hybrid model is trained on real and deepfake media datasets, and is thus adaptable to emerging deepfake techniques. This has a user face interface to analyze the real time and fly media to get the analysis and analysis score and visual feedback of the identified artifacts. Unique to this system is its versatility for images and videos, and its real time capability, making it a suitable choice for practical use in social media, journalism, and law enforcement combating the spread of misinformation with a guarantee of digital media authenticity © 2024 IEEE.","deepfake detection; image analysis; media integrity; mobilenet-lstm; real-time detection; temporal modeling; video analysis"
"Rajeev, F.P.; Shetty, S.D.","Rajeev, Faaizah Panapparambil (59664587100); Shetty, Sujala Deepak (26421402900)","59664587100; 26421402900","Detecting Deepfakes and Artificial Intelligence-Generated Art","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85219545405&partnerID=40&md5=7afde224d4bfc3d0106a503f8ca2d658","Recent years have seen innovative advancements in Artificial Intelligence (AI) in the realms of image and video processing, speech and audio recognition, and pattern recognition, leading to the boom in AI art and deepfakes. The evolution of ChatGPT, Dalle-2, and Midjourney has sparked debate about whether AI art qualifies as true art and whether it will eventually displace human artists and creators. AI art generation models are trained on large datasets, often consisting of copyrighted art. Due to this, the resulting picture produced is frequently a manipulated version of the art piece, namely through various techniques - CutMix, Adversarial Data Poisoning, Inpainting, and Style Transfer. This manipulation constitutes a violation of the rights held by the artists. On a similar note, deep fakes pose threats to privacy and security. Society is entering a new age of misinformation and confusion, where they are victims of deepfake phishing scams, identity theft, and malicious political interference. These issues necessitate the development of state-of-the-art algorithms to detect real-life photos and videos, as well as painting and art manipulation. This paper dives deep into the topic of AI art and Deepfake detection, highlighting the most efficient machine learning classification techniques on the DeepfakeArt Challenge and Deepfake Detection Challenge dataset. It aims to highlight the best algorithm that provides reliable results and assists future research in this newly emerging area. ©2024 IEEE.","AI Art; Deepfake Detection; Image Authenticity; Visual Manipulation"
"Shifna, N.F.; Baalaji, K.; Niharika, P.; Swathi, P.; Krishna, P.R.; Leena, R.","Shifna, N. Fathima Shrene (59007923900); Baalaji, K. (57210600572); Niharika, Pasapala (58175176000); Swathi, P. S. (57262326700); Krishna, Pasangulapati Rama (59662615400); Leena, Reddimala (59661588900)","59007923900; 57210600572; 58175176000; 57262326700; 59662615400; 59661588900","Identifying Machine Generated Tweets: Deepfake Detection on Social Media","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85219344138&partnerID=40&md5=639b0bb642d5cb200b3f666955944a68","In the digital age, the expansion of machine-generated content poses significant challenges to the integrity of online communications. This project addresses the critical issue of detecting fake tweets on Social networking websites platforms by utilizing modern advanced deep learning algorithms and fast text embedded data. Deep fakes, particularly machine-generated text, are becoming increasingly sophisticated, making it essential to develop robust methods for identifying such content. This approach integrates current deep learning models with fast text embedding techniques to differentiate between human-written and machine-generated tweets. These models are fine-tuned to classify tweets based on semantic and syntactic features captured through pre-trained embeddings. Specifically, quick text embeddings in conjunction with convolutional neural networks (CNN) and long short-term memory networks (LSTM) are used to propose a novel approach to deepfake detection using deep learning techniques in this study. Rapid text embeddings strengthen the model's capacity to distinguish between real and fake information by capturing semantic subtleties and contextual linkages in textual data. In order to extract hierarchical features from tweet sequences and to capture temporal dependencies, our approach combines these embeddings with CNNs and LSTMs. Using a dataset of tweets, the suggested method was assessed and found to perform better than conventional techniques in identifying content that was created by machines. © 2024 IEEE.","CNN; Deep learning; Deepfake Detection; Fake tweets; LSTM; Machine-generated content; rapid text embeddings; semantic analysis; syntactic features; Text embeddings"
"Abisha, M.B.; Kathrine, J.W.; Kushmitha, S.","Abisha, M. B. (59511603500); Kathrine, Jaspher W. (57130545500); Kushmitha, S. (59546405800)","59511603500; 57130545500; 59546405800","Capsule Networks and LSTM Models for Robust Deepfake Detection in Audio and Video","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85217181497&partnerID=40&md5=4404f08e4804e94140ad60e8bd904f45","Due to the fast advancement of deepfakes, notable difficulties have been presented by deepfake innovation in confirming the believability of computerized content, especially on the audio and video front. This paper introduces a new hierarchical model that articulates Capsule Networks within LSTM for the effective and robust deepfake detection in both audio-video frameworks. It is argued that using Capsule Networks, spatial mindfulness capabilities enable the detection of subtle spatial objects in video outlines, whereas, LSTM models capture transient objects in audio arrangements and video frames over time. Thus, our approach implements two designs at once that reached progressed discovery accuracy, addressing spatial and temporary disorders, inherent in deepfake media. It is discovered from the outcomes that this model is very much effective on several datasets suggesting its better generalizing capability in different types of Deepfake media. In its current form, the design of this approach seems capable of being used for the real-time detection task. In this regard, this research provides practical insights into the development of media forensics offering an approach that can be more effective in the role of dissemination of fake news prevention, and fills the gap in the current literature, thus advancing the overall understanding of media forensics. © 2024 IEEE.","Audio Deepfake; Audio Pre-processing; Capsule Networks; Data Pre-processing; Deepfake Detection; Digital Content Authenticity; Face and Voice Manipulation; Face-Swapping; Feature Extraction; Long-Term Memory; LSTM Networks; Sequence Analysis; Video Deepfake; Video Frame Extraction; Voice Synthesis"
"Koritala, S.P.; Chimata, M.; Polavarapu, S.N.; Vangapandu, B.S.; Gogineni, T.K.; Manikandan, V.M.","Koritala, Sai Pragna (59483790200); Chimata, Mahitha (59172107400); Polavarapu, Sai Naren (59483514800); Vangapandu, Bhavya Sri (59484181200); Gogineni, Tarun Krishna (59298629400); Manikandan, V. M. (58626529300)","59483790200; 59172107400; 59483514800; 59484181200; 59298629400; 58626529300","A Deepfake detection technique using Recurrent Neural Network and EfficientNet","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85212870064&partnerID=40&md5=277d7f9d9582cb79c45cfb024c56dd83","A deepfake is a computer-generated image or video that appears to be real but is a fabricated representation created to make an individual appear to be saying or doing something that did not occur. Deepfakes generate misleading or deceptive information by manipulating and superimposing faces onto pre-existing footage using artificial intelligence. This paper introduces a novel approach for deepfake detection through a combination of EfficientNet and Recurrent Neural Networks (RNNs). This method enhances detection efficiency by leveraging the hierarchical features acquired by EfficientNet and employing RNNs, specifically Long Short-Term Memory (LSTM) networks, to capture temporal dependencies. Application of this approach to the Celeb-DF dataset resulted in an accuracy of 99.98%. ©2024 IEEE.","Deepfake detection; EfficientNet; LSTM; Recurrent Neural Network(RNN)"
"Tantawy, O.; Elshafee, A.","Tantawy, Omar (59480817300); Elshafee, Ahmed M. (14031411900)","59480817300; 14031411900","Advancements in Deepfake Detection: Leveraging Bi-LSTM-CNN Architecture for Robust Identification","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85212584890&partnerID=40&md5=078a246c7d232e426e78cdad080bcaab","In our modern era, the saying 'visual evidence is conclusive' no longer holds true, presenting significant implications across various spheres of our lives. With the rapid advancement of technology, the creation of synthetic media, particularly deepfakes, has become remarkably facile. Some applications even facilitate the creation of deepfakes directly on handheld devices. The identification of deepfakes poses a formidable challenge as they can be imperceptible to the human eye. Nevertheless, researchers are actively engaged in developing methodologies to discern deepfakes. Deepfakes constitute media generated through AI algorithms. These algorithms assimilate attributes from a reference image and overlay them onto a source image. In our pursuit of identifying video deepfakes, we employ deep learning architectures such as Bi-LSTM integrated with CNN. Our approach capitalizes on 50 epochs of training to attain a remarkable accuracy of up to 98.7%. We leverage transfer learning to construct a robust deepfake detection model. Initially, we utilize a pretrained CNN, dubbed Bi-LSTM-CNN, to extract salient features and construct feature vectors. Subsequently, the Bi-LSTM layer is trained using these feature vectors. The resulting confusion matrix substantiates the efficacy of our model, with validation and testing accuracies reaching an impressive level. © 2024 IEEE.","Advancements in Deepfake Detection; Leveraging Bi-LSTM-CNN Architecture for Robust Identification"
"Li, R.; Yin, H.; Li, Y.; Li, H.","Li, Ruotong (59415767300); Yin, Huanpu (56984958900); Li, Yan (59415648900); Li, Haisheng (55707571100)","59415767300; 56984958900; 59415648900; 55707571100","V3CViT: Deepfake Detection Based on Video Vision Transformer and 3D Convolution Network","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85209570938&partnerID=40&md5=d3d6b7e5ea7915470d42cd7e0fb69fa4","With the advancement of Generative Adversarial Networks in synthesizing fake face videos, the proliferation of forged products poses a significant threat to societal security. In video-based detection methods, compression operations cause the disappearance of discriminative features, and the use of deep learning methods often overlooks the interrelationships between features, resulting in limited model generalization. Therefore, we propose a deepfake video detection framework named V3CViT. This framework combines a video vision transformer and 3D convolutional neural networks to extract facial features, capturing facial characteristics in both temporal and spatial dimensions and combining them to extract effective features using attention mechanisms. Subsequently, the structured facial feature maps are utilized with a Gated Graph Convolutional Network to learn facial relationship information for the detection task. The experiments show that compared to existing detection methods, our model can comprehensively capture facial features in forged videos and achieves more significant accuracy on the mixed dataset. © The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd. 2024.","Deepfake detection; Facial relationship learning; Spatio-temporal modeling; Video vision transformer"
