"Authors","Author full names","Author(s) ID","Title","Year","Link","Abstract","Author Keywords"
"Zhang, C.; He, X.; Shang, Z.","Zhang, Chunyue (59910215100); He, Xiping (26652968200); Shang, Zihan (59910056100)","59910215100; 26652968200; 59910056100","A method for detecting deepfake faces by integrating multi-scale deep-shallow spatial and frequency features","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105005834456&partnerID=40&md5=99c7251961b6740a01e249328effa50c","In recent years, deep learning technology has been excessively used in the creation of fake videos. Deepfake technology alters or replaces the facial information of the original video, synthesizes false voices, and is used to create pornographic films, fake news, political rumors, and so on, posing significant challenges to the authenticity of information and personal privacy. Currently, most face deepfake detection networks are based on single-scale and single-source detection research, and the proposed networks and methods often lack the ability to recognize unknown attack methods and generalization ability. To address these issues, this paper proposes a face deepfake detection method that integrates deep and shallow multi-scale spatial and frequency-domain features to achieve high-accuracy recognition of deepfake faces. The network is based on feature extraction from shallow and deep layers, where the shallow branch captures detailed information from low-level features to detect small-scale targets such as minor noise, while the deep branch focuses on detecting larger and higher-level fake features with a larger receptive field. Each branch adopts a method to fuse multi-scale spatial and frequency-domain features. Multi-scale features can capture information at different levels and granularities, while frequency-domain features can supplement fake traces that are difficult to detect in the spatial domain. Extensive experiments show that tthis framework outperforms most face spoofing detection networks and achieves good performance. © 2024 Copyright held by the owner/author(s).","Face deepfake detection, Multi-scale features Frequency domain features Feature fusion"
"Ding, X.; Pang, S.; Guo, W.","Ding, Xinmiao (36730815200); Pang, Shuai (57979141800); Guo, Wen (36610134100)","36730815200; 57979141800; 36610134100","Noise-aware progressive multi-scale deepfake detection","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188178757&partnerID=40&md5=943ad34dd5b6ef9841c186aca229b51f","The proliferation of fake images generated by deepfake techniques has significantly threatened the trustworthiness of digital information, leading to a pressing need for face forgery detection. However, due to the similarity between human face images and the subtlety of artefact information, most deep face forgery detection methods face certain challenges, such as incomplete extraction of artefact information, limited performance in detecting low-quality forgeries, and insufficient generalization across different datasets. To address these issues, this paper proposes a novel noise-aware multi-scale deepfake detection model. Firstly, a progressive spatial attention module is introduced, which learns two types of spatial feature weights: boosting weight and suppression weight. The boosting weight highlights salient regions, while the suppression weight enables the model to capture more subtle artifact information. Through multiple boosting-suppression stages, the proposed model progressively focuses on different facial regions and extracts multi-scale RGB features. Additionally, a noise-aware two-stream network is introduced, which leverages frequency-domain features and fuses image noise with multi-scale RGB features. This integration enhances the model’s ability to handle image post-processing. Furthermore, the model learns global features from multi-modal features through multiple convolutional layers, which are combined with local similarity features for deepfake detection, thereby improving the model’s robustness. Experimental results on several benchmark databases demonstrate the superiority of our proposed method over state-of-the-art techniques. Our contributions lie in the progressive spatial attention module, which effectively addresses overfitting in CNNs, and the integration of noise-aware features and multi-scale RGB features. These innovations lead to enhanced accuracy and generalization performance in face forgery detection. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2024.","Deepfake detection; Noise-awareness; Spatial attention; Two-stream network"
"Cheng, Z.; Wang, Y.; Wan, Y.; Jiang, C.","Cheng, Ziyuan (59310972800); Wang, Yiyang (59248725100); Wan, Yongjing (8334613000); Jiang, Cuiling (35324356900)","59310972800; 59248725100; 8334613000; 35324356900","DeepFake detection method based on multi-scale interactive dual-stream network","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202967018&partnerID=40&md5=ec2cb4bccd1dd6c6c10058dfd1b84789","DeepFake face forgery has a serious negative impact on both society and individuals. Therefore, research on DeepFake detection technologies is necessary. At present, DeepFake detection technology based on deep learning has achieved acceptable results on high-quality datasets; however, its detection performance on low-quality datasets and cross-datasets remains poor. To address this problem, this paper presents a multi-scale interactive dual-stream network (MSIDSnet). The network is divided into spatial- and frequency-domain streams and uses a multi-scale fusion module to capture both the facial features of images that have been manipulated in the spatial domain under different circumstances and the fine-grained high-frequency noise information of forged images. The network fully integrates the features of the spatial- and frequency-domain streams through an interactive dual-stream module and uses vision transformer (ViT) to further learn the global information of the forged facial features for classification. Experimental results confirm that the accuracy of this method reached 99.30 % on the high-quality dataset Celeb-DF-v2, and 95.51 % on the low-quality dataset FaceForensics++. Moreover, the results of the cross-dataset experiments were superior to those of the other comparison methods. © 2024 Elsevier Inc.","DeepFake detection; High-frequency noise; Interactive dual-stream; Multi-scale fusion"
"Wang, Y.; Sun, Q.; Rong, D.; Geng, R.","Wang, Yan (56374818700); Sun, Qindong (7402036692); Rong, Dongzhu (57273628000); Geng, Rong (58891256600)","56374818700; 7402036692; 57273628000; 58891256600","Multi-domain awareness for compressed deepfake videos detection over social networks guided by common mechanisms between artifacts","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199566566&partnerID=40&md5=5ae63f00d8010c47b08ab57172786b55","The viral spread of massive deepfake videos over social networks has caused serious security problems. Despite the remarkable advancements achieved by existing deepfake detection algorithms, deepfake videos over social networks are inevitably influenced by compression factors. This causes deepfake detection performance to be limited by the following challenging issues: (a) interfering with compression artifacts, (b) loss of feature information, and (c) aliasing of feature distributions. In this paper, we analyze the common mechanism between compression artifacts and deepfake artifacts, revealing the structural similarity between them and providing a reliable theoretical basis for enhancing the robustness of deepfake detection models against compression. Firstly, based on the common mechanism between artifacts, we design a frequency domain adaptive notch filter to eliminate the interference of compression artifacts on specific frequency bands. Secondly, to reduce the sensitivity of deepfake detection models to unknown noise, we propose a spatial residual denoising strategy. Thirdly, to exploit the intrinsic correlation between feature vectors in the frequency domain branch and the spatial domain branch, we enhance deepfake features using an attention-based feature fusion method. Finally, we adopt a multi-task decision approach to enhance the discriminative power of the latent space representation of deepfakes, achieving deepfake detection with robustness against compression. Extensive experiments show that compared with the baseline methods, the detection performance of the proposed algorithm on compressed deepfake videos has been significantly improved. In particular, our model is resistant to various types of noise disturbances and can be easily combined with baseline detection models to improve their robustness. © 2024 Elsevier Inc.","Common mechanism between artifacts; Compressed deepfake video; Deepfake detection; Multi-domain awareness; Multimedia forensics"
"Wang, Y.; Sun, Q.; Rong, D.; Wang, X.","Wang, Yan (56374818700); Sun, Qindong (7402036692); Rong, Dongzhu (57273628000); Wang, Xiaoxiong (58891708300)","56374818700; 7402036692; 57273628000; 58891708300","Deepfake Video Detection on Social Networks Using Multi-domain Aware Driven by Common Mechanism Analysis Between Artifacts; 伪影间共性机理驱动的多域感知社交网络深度伪造视频检测","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85206082197&partnerID=40&md5=c34d52e6c743e5d8a0bacab68f5397c1","The misuse of deepfake technology on social networks has raised serious concerns about the authenticity and reliability of visual content. The degradation phenomenon of deepfake videos on social networks has not been adequately considered in existing detection algorithms, resulting in deepfake detection performance being limited by challenging issues such as compression artifacts interference and lack of context-related information. Compression encoding and up-sampling operations in deepfake generation algorithms can leave artifacts on videos, which can result in fine-grained differences between real videos and deepfake videos. The common mechanisms between compression artifacts and deepfake artifacts are analyzed to reveal the structural similarities between them, which provides a reliable theoretical basis for enhancing the robustness of deepfake detection models against compression. Firstly, to address the interference of compression noise on deepfake features, the frequency-domain adaptive notch filter is designed based on the structural similarity of compression artifacts and deepfake artifacts to eliminate the interference of compression artifacts on specific frequency bands. Secondly, the denoising branch based on residual learning is designed to reduce the sensitivity of the deepfake detection model to unknown noise. Additionally, the attention-based feature fusion method is adopted to enhance the discriminative features of deepfakes. Metric learning strategies are adopted to optimize network models, achieving deepfake detection with resistance to compression. Theoretical analysis and experimental results indicate that the detection performance of compressed deepfake videos is significantly enhanced by using the algorithm proposed in this paper. It can be used as a plug-and-play model combined with existing detection methods to enhance their robustness against compression. © 2024 Science Press. All rights reserved.","Common mechanism between artifacts; Compressed deepfake; Deepfake detection; Social network"
"Wang, B.; Wu, X.; Wang, F.; Zhang, Y.; Wei, F.; Song, Z.","Wang, Bo (57216234699); Wu, Xiaohan (57460009800); Wang, Fei (58366999700); Zhang, Yushu (55508709300); Wei, Fei (57202381047); Song, Zengren (57367945900)","57216234699; 57460009800; 58366999700; 55508709300; 57202381047; 57367945900","Spatial-frequency feature fusion based deepfake detection through knowledge distillation","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85191316614&partnerID=40&md5=3daf62938c06899da6033ce2c194097e","While the misuse of Deepfake technology is drawing growing concern in the literature of information security, related forgery detection has become a significant challenge in practical applications. Most state-of-the-art detection methods achieve satisfactory results on raw images, but their performance drops significantly on processed images (e.g. compression). In this work, we propose a novel Deepfake detection method that integrates spatial and frequency domain information within a knowledge distillation framework for efficient forgery detection. Our method consists of two steps: (1) spatial-frequency fusion, and (2) multi-knowledge distillation. We first extract frequency-domain and spatial-domain features, then fuse them and utilize them in attention-based guidance to improve the classification results. Note that the spatial-frequency fusion serves as the basis for both the teacher and student models with spatial-frequency features and logits transferred as knowledge. We conducted comprehensive experiments on several benchmark datasets which successfully demonstrate the excellent generalization performance of our method on compressed images while outperforming state-of-the-art techniques. © 2024 Elsevier Ltd","Deepfake detection; Feature fusion; Frequency domain; Knowledge distillation"
"Jin, X.; Wu, N.; Jiang, Q.; Kou, Y.; Duan, H.; Wang, P.; Yao, S.","Jin, Xin (56991832300); Wu, Nan (57750887800); Jiang, Qian (57194699462); Kou, Yuru (58988680500); Duan, Hanxian (58988964800); Wang, Puming (57188640245); Yao, Shaowen (24473851600)","56991832300; 57750887800; 57194699462; 58988680500; 58988964800; 57188640245; 24473851600","A dual descriptor combined with frequency domain reconstruction learning for face forgery detection in deepfake videos","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190520119&partnerID=40&md5=15bb77bbd3876d97b34223df6e19fd6d","Conventional face forgery detectors have primarily relied on image artifacts produced by deepfake video generation models. These methods have performed well when the training and test sets were derived from the same deepfake algorithm, but accuracy and generalizability remain a challenge for diverse datasets. In this study, both supervised and unsupervised approaches are proposed for more accurate detection in in-domain and cross-domain experiments. Specifically, two descriptors are introduced to extract rich information in the spatial domain to achieve higher accuracy. A frequency domain reconstruction module is then included to expand the representation space for facial features. A reconstruction method based on an auto-encoder was also applied to obtain a frequency domain coding vector. In this process, reconstruction learning was sufficient for extracting unknown information, while a combination with classification learning provided essential high-frequency pixel differences between real and fake samples, thus facilitating forgery identification. A series of validation experiments with large-scale benchmark datasets demonstrated that the proposed technique was superior to existing methods. © 2024 Elsevier Ltd","Auto encoder; Deep learning; Deepfake detection; Digital forensics; Frequency domain analysis; Video forgery"
"Amin, M.A.; Hu, Y.; Li, C.-T.; Liu, B.","Amin, Muhammad Ahmad (58476434200); Hu, Yongjian (35766130600); Li, Chang Tsun (26648782200); Liu, Beibei (55544736500)","58476434200; 35766130600; 26648782200; 55544736500","Deepfake detection based on cross-domain local characteristic analysis with multi-domain transformer","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85186126407&partnerID=40&md5=82cf393194d0f7a24c8f6f7ad903c390","Deepfake videos present a significant challenge in the current media landscape. While current deepfake detection methods demonstrate satisfactory performance, there is still room for improvement in their ability to generalize and detect unseen scenarios, particularly those involving imperceptible cues. This paper introduces a novel multi-modal deepfake detection model named SpectraVisionFusion Transformer (SVFT), which incorporates spatial and frequency domain statistical artifacts to improve generalization performance. The SVFT framework uses two different backbone encoder models to take advantage of both spatial and frequency domain cues in video sequences, along with a decoder and classifier, for common cross-attention and classification, respectively. The spatial domain branch uses a convolutional transformer-based encoder to analyze facial visual features. In contrast, the frequency domain branch employs a language transformer encoder. Additionally, we introduce a weighted feature embedding fusion mechanism that integrates spectral-based statistical feature embeddings and visual cues to achieve a more comprehensive and balanced spatial-frequency feature representation. By coordinately analyzing these modalities, our model exhibits improved detection and generalization capabilities in unseen scenarios. Our proposed SVFT model achieved 92.57% and 80.63% accuracy in extensive cross-manipulation and dataset evaluation, respectively, while surpassing the performance of traditional and single-domain-based approaches. © 2024 The Author(s)","Deepfake detection; Generalization performance; Multi-domain transformer; Spatial-frequency domains; Spectral anomalies"
"Xu, P.; Ma, Z.; Mei, X.; Shen, J.","Xu, Pengxiang (57222580968); Ma, Zhiyuan (58079714800); Mei, Xue (23091706700); Shen, Jie (57196190343)","57222580968; 58079714800; 23091706700; 57196190343","Detecting facial manipulated images via one-class domain generalization","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182641098&partnerID=40&md5=2fa8d6f79f2503bac583ff03ee2cd675","Nowadays, numerous synthesized images and videos generated by facial manipulated techniques have become an emerging problem, which promotes facial manipulation detection to be a significant topic. Much concern about the use of synthesized facial digital contents in society is rising due to their deceptive nature and widespread. To detect such manipulated facial digital contents, many methods have been proposed. Most detection methods focus on specific datasets. It is hard for them to detect facial images or videos manipulated by unknown face synthesis algorithms. In this paper, we propose a method to improve the generalization ability of the facial manipulation detection model using one-class domain generalization. We shape the problem into domain generalization. We divide the dataset into several domains according to different manipulation algorithms. We also try to process the images from the perspective of frequency domain. We utilize two-dimensional wavelet transform to preprocess the images to ensure the effect on compressed images. The results of experiments implemented on FaceForensics++ dataset exceed the baselines and recent works. The feature visualization analyses intuitively show that our method can learn robust feature representation that can be generalized to unseen domains. © 2024, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","Adversarial training; DeepFake detection; Domain generalization; Facial manipulation detection"
"Pradeepan, P.; Raj, S.","Pradeepan, P. (59550572600); Raj, S. Gladston (57203177702)","59550572600; 57203177702","Detection of Deepfake Medical Images Based on Spatial and Frequency Domain Analysis","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85218073087&partnerID=40&md5=6488c1dad21c4262dc28bc911ee45db1","The advent of deepfake technologies poses a significant threat to reliance on medical imaging. This can lead to misdiagnosis and threaten patient safety. To address this issue, this study introduces a novel deep-learning approach that integrates spatial and frequency-domain analyses to detect manipulated medical images. The proposed approach combines the pre-trained EfficientNet-B0 model for spatial feature extraction with the Discrete Wavelet Transform (DWT) for frequency-domain analysis. The model was validated using the CT-GAN dataset comprising real and GAN-generated fake CT scan images. Individually, the EfficientNet-B0 model achieved an accuracy of 97.03%, and the DWT-based analysis reached 97.84%. Combining both approaches, the hybrid model achieved an overall accuracy of 99.6%. Data augmentation and weighted cross-entropy loss were employed to enhance the training process and address class imbalance. Performance was assessed using standard metrics, including accuracy, precision, recall, F1-score, Receiver Operating Characteristic (ROC), and precision-recall curves. These results demonstrate the strengths of our model in detecting minor variations in an image and validating the power of combining frequency analysis with spatial evaluation. This method holds great promise for protecting the integrity of medical imaging against deepfake threats. © 2024 IEEE.","Biomedical imaging; Computational modeling; Deep learning; Medical Deepfake Detection"
"Seth, N.; Patel, N.; Jindal, R.","Seth, Nilesh (59410123100); Patel, Nitin (59411251500); Jindal, Rajni M. (8698929800)","59410123100; 59411251500; 8698929800","Enhancing Resilience of Deepfake Detection using Adversarial Frequency Masking","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85209107603&partnerID=40&md5=837d6cee5dfb301a7b1c550519733b47","This research presents an advanced approach to deepfake detection that combines frequency domain masking with adversarial training techniques to enhance the precision and resilience of the current models against adversarial attacks. The approach consists of advanced preprocessing of the images with Fourier and Wavelet transforms for feature extraction along with the creative adversarial training techniques. The approach's usefulness is demonstrated by experimental findings, especially in identifying difficult and realistic looking deepfakes. The study presents a comparative analysis between multiple models when trained using this technique and trained without using this technique. This research can be used to counteract deepfake threats and what future research should focus on in order to improve deepfake detection capabilities. © Grenze Scientific Society, 2024.","adversarial training; deep learning; deepfake detection; Fake content; frequency masking"
"Zhang, L.; Yi, C.; Liu, L.","Zhang, Lei (57204592766); Yi, Ceyuan (59359214800); Liu, Liang (55715426000)","57204592766; 59359214800; 55715426000","BiFAT: Bilateral Filtering and Attention Mechanisms in a Two-Stream Model for Deepfake Detection","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85205874498&partnerID=40&md5=10a7a229a939ef25fe3c7e01a076e1b5","Addressing the significant societal concerns triggered by the widespread dissemination of Deepfake facial forgeries on the internet, and the shortcomings of existing Deepfake video detection methods in terms of generalizability and resistance to compression artifacts, we introduce a model named BiFAT. BiFAT synergizes bilateral filtering and attention mechanisms within a two-stream model to transcend the limitations of traditional binary classification approaches in Deepfake detection. Firstly, we employ an attention mechanism combined with the Steganalysis Rich Filters and Attention (SRMA) for spatial feature extraction, capturing intricate local textures and structures. Secondly, discrete Fourier transform and a complex adaptive filter are applied for frequency domain feature extraction, ensuring a comprehensive analysis of the image. This dual-domain approach, augmented by attention layers, refines the feature extraction and amalgamation process, significantly enhancing detection performance on benchmark datasets such as DF-1.0, DFDC, Celeb-DF, and FaceForensics++. Finally, our method demonstrates a notable improvement in model convergence speed, addressing the challenge of managing an excessive number of features, a common issue in contemporary DeepFake detection models, thereby boosting the model’s generalizability and compression artifact resistance. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2024.","Deep Learning; DeepFake Detection; Face Forensics"
"Meng, Y.; Wang, X.; Wang, X.; Liu, Z.; Zhou, H.","Meng, Yuan (58665559500); Wang, Xiyuan (56104269700); Wang, Xueqin (59886325200); Liu, Ziliang (59302503500); Zhou, Hao (59302560900)","58665559500; 56104269700; 59886325200; 59302503500; 59302560900","Deepfake Detection Based on Multi-scale RGB-Frequency Feature Fusion","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202436489&partnerID=40&md5=b41287ff5f0be0ba69c7e3258367b0a7","Withthe rapid advancement of Deepfake technology, Deepfake content is becoming increasingly realistic and is being widely utilized in political forgery, financial fraud, and the dissemination of false news. In order to more accurately detect Deepfake images and adapt the detection model to various compression scenarios, we propose a forgery detection model based on multi-scale Rgb-Frequency domain feature extraction. This model employs different scale size feature extraction in CNN and extracts multi-scale features in the RGB domain. Subsequently, different feature sequences are input into the Transformer decoder to establish connections between modules and perform classification. The results demonstrate that MRFD exhibits strong robustness and generalization ability when adapting to changes in compression rates. On the LQ dataset of FF++, the ACC and AUC are 90.87% and 93.87%, respectively. The ACC on HQ dataset reaches 97.54% with an AUC of 99.27%. © 2024 IEEE.","CNN combined with ViT; Deepfake detection; multi-scale feature extraction; Rgb-Frequency domain feature fusion"
"Weng, J.","Weng, Jing (59247299200)","59247299200","Local frequency analysis for diffusion-generated image detection","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85200464608&partnerID=40&md5=cad5eaaf41ae9cf24dcb8339ebe0a9c6","With the development of generative adversarial networks (GANs) and diffusion models, deepfake has become a serious security issue. This study mainly aims to detect images produced by diffusion models. For this reason, this paper introduces an innovative Local Frequency Analysis (LFA) method which based on Krawchouk moment mesoscale frequency analysis and Discrete Cosine Transform (DCT) finescale frequency analysis, which simultaneously performs the frequency domain analysis of images from multi-scale to extract more comprehensive features. In this paper, experiments are performed on two datasets, GenImage and DiffusionForensics, and the proposed method is evaluated and contrasted against the existing methods. Also, the generalization capability of LFA for detecting forged images from different sources is experimented on the GenImage dataset. The results of the experiments show that LFA performs superiorly in detecting diffusion-generated images. In addition, robustness experiments on two types of degradation, JPEG compression and Gaussian blur, are also conducted to further demonstrate the practicality of LFA. © 2024 SPIE.","Deepfake detection; diffusion-image; frequency; Krawtchouk moment"
"Zheng, W.; Zhou, F.; Ling, X.","Zheng, Wei (59247394600); Zhou, Fandi (57211124854); Ling, Xia (58663236700)","59247394600; 57211124854; 58663236700","FETNet: frequency-enhanced transformer network for face forgery detection","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85200446956&partnerID=40&md5=787f45b16f351231eb25397cee67307f","With the development of deepfake methods, a large number of deepfake images and videos have been widely disseminated on the internet, raising public concerns about the authenticity of information. Therefore, deepfake detection has recently become a hot topic in the field of computer vision, and many methods have been proposed. Currently, frequency-based detection methods have achieved commendable results, but there are still two issues: a) These methods use fixed filters to focus on fixed frequency bands and areas, making them easily distracted by irrelevant information and lacking flexibility for different forgery methods. b) The methods that fuse frequency domain information with RGB information using CNNs do not consider global relationships, so they are insufficient to fully utilize both types of information. To address these issues, we introduce a Frequency-Enhanced Transformer Network (FETNet). Specifically, we propose a Frequency Feature Enhancement Module (FFEM), which is a learnable module capable of flexibly enhancing important frequency bands and regions in the original frequency features. Additionally, we present a Feature Fusion Transformer (FFT) that considers global information to fuse features from the RGB and frequency domains, achieving a more comprehensive feature representation. Through extensive experiments on the FF++ dataset, the effectiveness and superiority of our approach have been demonstrated. © 2024 SPIE.","convolutional neural networks; Deepfake detection; transformer"
"Sabareshwar, D.; Raghul, S.; Ravi, S.; Varalakshmi, M.; Peer Mohamed, P.U.","Sabareshwar, D. (59091564800); Raghul, Siva Venkatesh (59173430100); Ravi, Shawn (59091000700); Varalakshmi, Murugesan (58286484600); Peer Mohamed, P. U. (59091564900)","59091564800; 59173430100; 59091000700; 58286484600; 59091564900","A Lightweight CNN for Efficient Deepfake Detection of Low-resolution Images in Frequency Domain","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85192564021&partnerID=40&md5=1f64c10f3ffbf3e32b63388365b6ad2b","Deepfake detection in frequency domain is extensively explored for two reasons -artifacts generated by the up-sampling layer of Generative Adversarial Networks are more prominent in the frequency domain and some image processing tasks are simpler and efficient in this domain. Traditional convolutional neural networks outperform the machine learning models for their ability to detect deepfakes of low-resolution images also. But these networks involve numerous trainable parameters resulting in huge computation cost, time and high memory requirements. This paper presents a lightweight Convolutional Neural Network (CNN) architecture that is optimized for efficient deepfake detection of low-resolution images in the frequency domain. The proposed model achieves almost the same accuracy as that of the traditional network but with the parameter requirement reduced by 92%. This renders the model suitable for use in memory-constrained and power-constrained environments such as mobile devices and other embedded systems. © 2024 IEEE.","Deepfake detection; depthwise separable convolution; frequency domain; lightweight CNN; pixel domain"
"Zhou, J.; Zhao, X.; Xu, Q.; Zhang, P.; Zhou, Z.","Zhou, Jiting (57195986446); Zhao, Xinrui (58985251300); Xu, Qian (58440887000); Zhang, Pu (58985170000); Zhou, Zhihao (58985328800)","57195986446; 58985251300; 58440887000; 58985170000; 58985328800","MDCF-Net: Multi-Scale Dual-Branch Network for Compressed Face Forgery Detection","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190741441&partnerID=40&md5=a0255f8bc105db4d309efd332569beaf","Face forgery detection aims to identify manipulated or altered facial images or videos created using artificial intelligence. Existing detection methods exhibit favorable performance on high-quality videos, but the videos in daily applications are commonly compressed into low-quality formats via social media. The detection difficulty is increased by the poor quality, indistinct detail features, and noises such as artifacts in these images or videos. To address this challenge, we propose a multi-scale dual-branch network for compressed face forgery, called MDCF-Net, effectively capturing cross-domain forgery features at various scales in compressed facial images. The MDCF-Net comprises two branches: an RGB domain branch utilizing Transformers to extract multi-scale fine-texture features from the original RGB images; a frequency domain branch designed to capture artifacts in low-quality videos by extracting global spectral features as a supplementary measure. Then, we introduce a feature fusion module (FFM) based on multi-head attention to merge diverse feature representations in a spatial-frequency complementary manner. Extensive comparative experiments on public datasets such as FaceForensics++, Celeb-DF, and WildDeepfake demonstrate the significant advantage of MDCF-Net in detecting highly compressed and low-quality forged images or videos, especially in achieving state-of-the-art performance on the FaceForensics++ low-quality dataset. Our approach presents a new perspective and technology for low-quality face forgery detection. © 2013 IEEE.","deepfake detection; Face forgery; feature fusion; frequency domain; transformers; two-branch"
"Huang, Y.; Juefei-Xu, F.; Guo, Q.; Liu, Y.; Pu, G.","Huang, Yihao (57214756217); Juefei-Xu, Felix (54911989900); Guo, Qing (57191163500); Liu, Yang (56911879800); Pu, Geguang (9534351100)","57214756217; 54911989900; 57191163500; 56911879800; 9534351100","Dodging DeepFake Detection via Implicit Spatial-Domain Notch Filtering","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174804409&partnerID=40&md5=a242998df0464825f77222b053b8e7a4","The current high-fidelity generation and high-precision detection of DeepFake images are at an arms race. We believe that producing DeepFakes that are highly realistic and 'detection evasive' can serve the ultimate goal of improving future generation DeepFake detection capabilities. In this paper, we propose a simple yet powerful pipeline to reduce the artifact patterns of fake images without hurting image quality by performing implicit spatial-domain notch filtering. We first demonstrate that frequency-domain notch filtering, although famously shown to be effective in removing periodic noise in the spatial domain, is infeasible for our task at hand due to the manual designs required for the notch filters. We, therefore, resort to a learning-based approach to reproduce the notch filtering effects, but solely in the spatial domain. We adopt a combination of adding overwhelming spatial noise for breaking the periodic noise pattern and deep image filtering to reconstruct the noise-free fake images, and we name our method DeepNotch. Deep image filtering provides a specialized filter for each pixel in the noisy image, producing filtered images with high fidelity compared to their DeepFake counterparts. Moreover, we also use the semantic information of the image to generate an adversarial guidance map to add noise intelligently. Our large-scale evaluation on 3 representative DeepFake detection methods (tested on 16 types of DeepFakes) has demonstrated that our technique significantly reduces the accuracy of these 3 fake image detection methods, 36.79% on average and up to 97.02% in the best case. © 1991-2012 IEEE.","DeepFake; DeepFake detection; DeepFake evasion"
"Sen, L.; Mukherjee, S.","Sen, Lord (59761169400); Mukherjee, Shyamapada (59037257500)","59761169400; 59037257500","A Novel Unified Approach to Deepfake Detection of Images","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003907847&partnerID=40&md5=18bb2c35a0784c60b338a10f47f8cb6a","The advancements in the field of AI is increasingly giving rise to various threats. One of the most prominent of them is the synthesis and misuse of Deep Fakes. To sustain trust in this digital age, detection and tagging of deepfakes is very necessary. In this paper, a novel architecture for Deepfake detection in images is presented. The architecture uses cross-attention between spatial and frequency domain features along with a blood detection module to classify an image as real or fake. This paper aims to develop a unified architecture and provide insights into each step. It is trained on two small datasets with 200 and 400 images respectively. On comparative analysis, our model was better than the other possibilities. Further, there was an increment in accuracy of 4.29% and 4.60% upon adding 200 images to the dataset. This shows that, if trained on a large dataset and hyper-parameters optimized, the performance will increase significantly. © 2024 IEEE.","Cross Attention; DeepFake detection; Fourier Transform etc"
"Wang, F.; Chen, Q.; Jing, B.; Tang, Y.; Song, Z.; Wang, B.","Wang, Fei (58366999700); Chen, Qile (59750265200); Jing, Botao (59336619000); Tang, Yeling (58120138500); Song, Zengren (57367945900); Wang, Bo (57216234699)","58366999700; 59750265200; 59336619000; 58120138500; 57367945900; 57216234699","Deepfake Detection Based on the Adaptive Fusion of Spatial-Frequency Features","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003150882&partnerID=40&md5=451678173b529f075493173354472720","Detecting deepfake media remains an ongoing challenge, particularly as forgery techniques rapidly evolve and become increasingly diverse. Existing face forgery detection models typically attempt to discriminate fake images by identifying either spatial artifacts (e.g., generative distortions and blending inconsistencies) or predominantly frequency-based artifacts (e.g., GAN fingerprints). However, a singular focus on a single type of forgery cue can lead to limited model performance. In this work, we propose a novel cross-domain approach that leverages a combination of both spatial and frequency-aware cues to enhance deepfake detection. First, we extract wavelet features using wavelet transformation and residual features using a specialized frequency domain filter. These complementary feature representations are then concatenated to obtain a composite frequency domain feature set. Furthermore, we introduce an adaptive feature fusion module that integrates the RGB color features of the image with the composite frequency domain features, resulting in a rich, multifaceted set of classification features. Extensive experiments conducted on benchmark deepfake detection datasets demonstrate the effectiveness of our method. Notably, the accuracy of our method on the challenging FF++ dataset is mostly above 98%, showcasing its strong performance in reliably identifying deepfake images across diverse forgery techniques. © © 2024 Fei Wang et al.","adaptive fusion; deepfake detection; spatial and frequency domain; wavelet transform"
