"Authors","Author full names","Author(s) ID","Title","Year","Link","Abstract","Author Keywords"
"Xia, R.; Liu, D.; Li, J.; Yuan, L.; Wang, N.; Gao, X.","Xia, Ruiyang (57221806404); Liu, Decheng (57192557912); Li, Jie (7410068291); Yuan, Lin (58018329200); Wang, Nannan (55694111900); Gao, Xinbo (7403873424)","57221806404; 57192557912; 7410068291; 58018329200; 55694111900; 7403873424","MMNet: Multi-Collaboration and Multi-Supervision Network for Sequential Deepfake Detection","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184338901&partnerID=40&md5=43b102bfa4964f444903101f0c703f7a","Advanced manipulation techniques have provided criminals with opportunities to make social panic or gain illicit profits through the generation of deceptive media, such as forgery face images. In response, various deepfake detection methods have been proposed to assess image authenticity. Sequential deepfake detection, which is an extension of deepfake detection, aims to identify forged facial regions with the correct sequence for recovery. Nonetheless, due to the different combinations of spatial and sequential manipulations, forgery face images exhibit substantial discrepancies that severely impact detection performance. Additionally, the recovery of forged images requires knowledge of the manipulation model to implement inverse transformations, which is difficult to ascertain as relevant techniques are often concealed by attackers. To address these issues, we propose Multi-Collaboration and Multi-Supervision Network (MMNet) that handles various spatial scales and sequential permutations in forgery face images and achieve recovery without requiring knowledge of the corresponding manipulation method. Furthermore, existing evaluation metrics only consider detection accuracy at a single inferring step, without accounting for the matching degree with ground-truth under continuous multiple steps. To overcome this limitation, we propose a novel evaluation metric called Complete Sequence Matching (CSM), which considers the detection accuracy at multiple inferring steps, reflecting the ability to detect integrally forged sequences. Extensive experiments on several typical datasets demonstrate that MMNet achieves state-of-the-art detection performance and independent recovery performance. Code will be available at https://github.com/xarryon/MMNet © 2005-2012 IEEE.","Deceptive media; face recovery; sequential deepfake detection"
"Jilani, S.K.; Geradts, Z.; Abubakar, A.","Jilani, Shelina Khalid (55509904200); Geradts, Zeno J.M.H. (6603940596); Abubakar, Aliyu (57209984868)","55509904200; 6603940596; 57209984868","Decoding Deception: Understanding Human Discrimination Ability in Differentiating Authentic Faces from Deepfake Deceits","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184095065&partnerID=40&md5=e6cd78177f041266407ad54d441d79a1","Advances in innovative digital technologies present a maturing challenge in differentiating between authentic and manipulated media. The evolution of automated technology has specifically exacerbated this issue, with the emergence of DeepFake content. The degree of sophistication poses potential risks and raise concerns across multiple domains including forensic imagery analysis, especially for Facial Image Comparison (FIC) practitioners. It remains unclear as to whether DeepFake videos can be accurately distinguished from their authentic counterparts, when analysed by domain experts. In response, we present our study where two participant cohorts (FIC practitioners and novice subjects) were shown eleven videos (6 authentic videos and 5 DeepFake videos) and asked to make judgments about the authenticity of the faces. The research findings indicate that when distinguishing between DeepFake and authentic faces, FIC practitioners perform at a similar level to the untrained, novice cohort. Though, statistically, the novice cohort outperformed the practitioners with an overall performance surpassing 70%, relative to the FIC practitioners. This research is still in its infancy stage, yet it is already making significant contributions to the field by facilitating a deeper understanding of how DeepFake content could potentially influence the domain of Forensic Image Identification. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2024.","Artificial Intelligence; DeepFake Detection; Face Identification; Forensic Practitioners and Deep Learning"
"Yin, Z.; Wang, J.; Xiao, Y.; Zhao, H.; Li, T.; Zhou, W.; Liu, A.; Liu, X.","Yin, Zixin (57222420604); Wang, Jiakai (57221358581); Xiao, Yisong (57372286800); Zhao, Hanqing (59809221600); Li, Tianlin (57218764226); Zhou, Wenbo (57192111936); Liu, Aishan (57188724406); Liu, Xianglong (36100195100)","57222420604; 57221358581; 57372286800; 59809221600; 57218764226; 57192111936; 57188724406; 36100195100","Improving Deepfake Detection Generalization by Invariant Risk Minimization","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182930873&partnerID=40&md5=3546745e86fd88d492fea73475e2c95c","The abuse of deepfake techniques has raised serious concerns about social security and ethical problems, which motivates the development of deepfake detection. However, without fully addressing the domain gap issue, existing deepfake detection methods still show weak generalization ability among datasets belonging to different domains with domain-specific characteristics like identities and generation methods, limiting their practical applications. In this article, we propose the Invariant Domain-oriented Deepfake Detection method (ID<inf>3</inf>), which improves the generalization of deepfake detection on multiple domains through invariant risk minimization, a novel learning paradigm that addresses the domain gap problem by jointly training a purified invariant predictor and learning an aligned invariant representation. To train a purified invariant predictor, we design the Domain Refinement Data Augmentation strategy with self-face-swapping and region-erasing approaches, which suppresses domain-specific features and encourages the models to focus on critical domain-invariant characteristics. To learn an aligned invariant representation, we propose the Domain Calibration Batch Normalization approach with multiple BN branches, which normalizes input features from different domains into aligned representations during both training and testing. Extensive experiments on multiple datasets demonstrate that our framework can boost the deepfake detection generalization ability and outperform other baselines by large margins. Our codes can be found here. © 2023 IEEE.","Deepfake detection; invariant risk minimization; model generalization"
"Ramadhani, K.N.; Munir, R.; Utama, N.P.","Ramadhani, Kurniawan Nur (56412050200); Munir, Rinaldi (35176324300); Utama, Nugraha Priya (58449636000)","56412050200; 35176324300; 58449636000","Improving Video Vision Transformer for Deepfake Video Detection Using Facial Landmark, Depthwise Separable Convolution and Self Attention","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182930350&partnerID=40&md5=577126d43b07d58f9d9c0277cf7f42a1","In this paper, we present our result of research in video deepfake detection. We built a deepfake detection system to detect whether a video is a deepfake or real. The deepfake detection algorithm still struggle in providing a sufficient accuracy values, especially in challenging deepfake dataset. Our deepfake detection system utilized spatiotemporal feature that extracted using Video Vision Transformer (ViViT). The main contribution of our research is providing a deepfake detection system that based on ViViT architecture and using landmark area images for the input of the system. Our system extracted the feature from a number of spatial features. The spatial feature was extracted using Depthwise Separable Convolution (DSC) block combined with Convolution Block Attention Module (CBAM) from tubelet. The tubelet was a representation of facial landmark area that was extracted from the input video. In our system, we used 25 facial landmark area for an input video. In our experiment we used Celeb-DF version 2 dataset because it is considered to be a challenging deepfake dataset. We conducted augmentation to the dataset, so we obtained 8335 videos for training set, 390 videos for validation set, and 1123 videos for testing set. We trained our deepfake detection system using Adam optimizer, with learning rate of 10-4 and 100 epoch. From the experiment, we obtained the accuracy score of 87.18% and F1 score of 92.52%. We also conducted the ablation study to display the effect of each part of our model to the overall system performance. From this research, we obtained that by using landmark area images, our ViViT based deepfake detection system had a good performance in detecting deepfake videos. © 2013 IEEE.","convolution block attention module; Deepfake detection; depthwise separable convolution; facial landmark; video vision transformer"
"Xu, J.; Wang, G.; Zhou, T.","Xu, Jie (58815504000); Wang, Guoqiang (58815467700); Zhou, Tianxiong (58815394800)","58815504000; 58815467700; 58815394800","Exposing deepfakes in online communication: detection based on ensemble strategy","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182505345&partnerID=40&md5=7c091e1c8d04516cea57a662092cb27b","In recent years, deepfake techniques have appeared in people’s lives. As a product of deep learning, it can generate realistic face-swapping videos. Due to its high fidelity, deepfake is often used to produce porn videos and guide the public opinion, so as to pose a great threat to social stability. Previous studies have been able to improve detection accuracy. This paper aims to improve the detection ability of existing schemes by using the ensemble learning scheme from the perspective of model learning. Specifically, our scheme includes feature extraction, feature selection, feature classification, and a combination strategy. The experimental results on several datasets demonstrate that our scheme can effectively improve the detection ability of the model. © © 2024 Inderscience Enterprises Ltd.","deep learning; deepfake detection; ensemble strategy; online communication; video forensics"
"Alanazi, F.; Ushaw, G.; Morgan, G.","Alanazi, Fatimah (57760921000); Ushaw, Gary (6505827656); Morgan, Graham (9133666100)","57760921000; 6505827656; 9133666100","Improving Detection of DeepFakes through Facial Region Analysis in Images","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181922554&partnerID=40&md5=d91397d61679cc18bb0dacc779965ff1","In the evolving landscape of digital media, the discipline of media forensics, which encompasses the critical examination and authentication of digital images, videos, and audio recordings, has emerged as an area of paramount importance. This heightened significance is predominantly attributed to the burgeoning concerns surrounding the proliferation of DeepFakes, which are highly realistic and manipulated media content, often created using advanced artificial intelligence techniques. Such developments necessitate a profound understanding and advancement in media forensics to ensure the integrity of digital media in various domains. Current research endeavours are primarily directed towards addressing a common challenge observed in DeepFake datasets, which pertains to the issue of overfitting. Many suggested remedies centre around the application of data augmentation methods, with a frequently adopted strategy being the incorporation of random erasure or cutout. This method entails the random removal of sections from an image to introduce diversity and mitigate overfitting. Generating disparities between the altered and unaltered images serves to inhibit the model from excessively adapting itself to individual samples, thus leading to more favourable results. Nonetheless, the stochastic nature of this approach may inadvertently obscure facial regions that harbour vital information necessary for DeepFake detection. Due to the lack of guidelines on specific regions for cutout, most studies use a randomised approach. However, in recent research, face landmarks have been integrated to designate specific facial areas for removal, even though the selection remains somewhat random. Therefore, there is a need to acquire a more comprehensive insight into facial features and identify which regions hold more crucial data for the identification of DeepFakes. In this study, the investigation delves into the data conveyed by various facial components through the excision of distinct facial regions during the training of the model. The goal is to offer valuable insights to enhance forthcoming face removal techniques within DeepFake datasets, fostering a deeper comprehension among researchers and advancing the realm of DeepFake detection. Our study presents a novel method that uses face cutout techniques to improve understanding of key facial features crucial in DeepFake detection. Moreover, the method combats overfitting in DeepFake datasets by generating diverse images with these techniques, thereby enhancing model robustness. The developed methodology is validated against publicly available datasets like FF++ and Celeb-DFv2. Both face cutout groups surpassed the Baseline, indicating cutouts improve DeepFake detection. Face Cutout Group 2 excelled, with 91% accuracy on Celeb-DF and 86% on the compound dataset, suggesting external facial features’ significance in detection. The study found that eyes are most impactful and the nose is least in model performance. Future research could explore the augmentation policy’s effect on video-based DeepFake detection. © 2023 by the authors.","DeepFake detection; face augmentation; face cutout facial recognition; feature fusion; image analysis"
"Guo, Z.; Jia, Z.; Wang, L.; Wang, D.; Yang, G.; Kasabov, N.","Guo, Zhiqing (57219672095); Jia, Zhenhong (57696879200); Wang, Liejun (16833826600); Wang, Dewang (57210996855); Yang, Gaobo (8647279200); Kasabov, Nikola Kirilov (57833590600)","57219672095; 57696879200; 16833826600; 57210996855; 8647279200; 57833590600","Constructing New Backbone Networks via Space-Frequency Interactive Convolution for Deepfake Detection","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174844500&partnerID=40&md5=3ae2ddb50ae8a48e2e793adfa45bc260","The serious concerns over the negative impacts of Deepfakes have attracted wide attentions in the community of multimedia forensics. The existing detection works achieve deepfake detection by improving the traditional backbone networks to capture subtle manipulation traces. However, there is no attempt to construct new backbone networks with different structures for Deepfake detection by improving the internal feature representation of convolution. In this work, we propose a novel Space-Frequency Interactive Convolution (SFIConv) to efficiently model the manipulation clues left by Deepfake. To obtain high-frequency features from tampering traces, a Multichannel Constrained Separable Convolution (MCSConv) is designed as the component of the proposed SFIConv, which learns space-frequency features via three stages, namely generation, interaction and fusion. In addition, SFIConv can replace the vanilla convolution in any backbone networks without changing the network structure. Extensive experimental results show that seamlessly equipping SFIConv into the backbone network greatly improves the accuracy for Deepfake detection. In addition, the space-frequency interaction mechanism does benefit to capturing common artifact features, thus achieving better results in cross-dataset evaluation. Our code will be available at https://github.com/EricGzq/SFIConv. © 2023 IEEE.","backbone network; Deepfake detection; manipulation traces; space-frequency interactive convolution"
"Xie, Y.; Cheng, H.; Wang, Y.; Ye, L.","Xie, Yuankun (57221495955); Cheng, Haonnan (57208690777); Wang, Yutian (55498564100); Ye, Long (14526213800)","57221495955; 57208690777; 55498564100; 14526213800","Domain Generalization via Aggregation and Separation for Audio Deepfake Detection","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174828392&partnerID=40&md5=a9c65c9f628cf583da39ccc4f749dbdf","In this paper, we propose an Aggregation and Separation Domain Generalization (ASDG) method for Audio DeepFake Detection (ADD). Fake speech generated from different methods exhibits varied amplitude and frequency distributions rather than genuine speech. In addition, the spoofing attacks in training sets may not keep pace with the evolving diversity of real-world deepfake distributions. In light of this, we attempt to learn an ideal feature space that can aggregate real speech and separate fake speech to achieve better generalizability in the detection of unseen target domains. Specifically, we first propose a feature generator based on Lightweight Convolutional Neural Networks (LCNN), which is employed for generating a feature space and categorizing the feature into real and fake. Meanwhile, single-side domain adversarial learning is leveraged to make only the real speech from different domains indistinguishable, which enables the distribution of real speech to be aggregated in the feature space. Furthermore, a triplet loss is adopted to separate the distribution of fake speech while aggregating the distribution of real speech. Finally, in order to test the generalizability of the model, we train it with three different English datasets and evaluate in harsh conditions: cross-language and noisy datasets. The extensive experiments show that ASDG outperforms the baseline models in cross-domain tasks and decreases Equal Error Rate (EER) by up to 39.24% when compared to that of RawNet2. It is proved that the proposed Aggregation and Separation Domain Generalization method can be an effective strategy to improve the model generalizability. © 2023 IEEE.","Audio deepfake detection; domain generalization; feature generator; triplet loss"
"Yu, Y.; Liu, X.; Ni, R.; Yang, S.; Zhao, Y.; Kot, A.C.","Yu, Yang (57210753156); Liu, Xiaolong (57225057703); Ni, Rongrong (55632437300); Yang, Siyuan (57221158200); Zhao, Yao (35304414700); Kot, Alex Chichung (35588578100)","57210753156; 57225057703; 55632437300; 57221158200; 35304414700; 35588578100","PVASS-MDD: Predictive Visual-Audio Alignment Self-Supervision for Multimodal Deepfake Detection","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170554970&partnerID=40&md5=beff7c258fe37d12e2bd53f1a637ecd3","Deepfake techniques can forge the visual or audio signals in the video, which leads to inconsistencies between visual and audio (VA) signals. Therefore, multimodal detection methods expose deepfake videos by extracting VA inconsistencies. Recently, deepfake technology has started VA collaborative forgery to obtain more realistic deepfake videos, which poses new challenges for extracting VA inconsistencies. Recent multimodal detection methods propose to first extract natural VA correspondences in real videos in a self-supervised manner, and then use the learned real correspondences as targets to guide the extraction of VA inconsistencies in the subsequent deepfake detection stage. However, the inherent VA relations are difficult to extract due to the modality gap, which leads to the limited auxiliary performance of the aforementioned self-supervised methods. In this paper, we propose Predictive Visual-audio Alignment Self-supervision for Multimodal Deepfake Detection (PVASS-MDD), which consists of PVASS auxiliary and MDD stages. In the PVASS auxiliary stage in real videos, we first devise a three-stream network to associate two augmented visual views with corresponding audio clues, leading to explore common VA correspondences based on cross-view learning. Secondly, we introduce a novel cross-modal predictive align module for eliminating VA gaps to provide inherent VA correspondences. In the MDD stage, we propose to the auxiliary loss to utilize the frozen PVASS network to align VA features of real videos, to better assist multimodal deepfake detector for capturing subtle VA inconsistencies. We conduct extensive experiments on existing widely used and latest multimodal deepfake datasets. Our method obtains a significant performance improvement compared to state-of-the-art methods. © 1991-2012 IEEE.","Multimodal deepfake detection; self-supervised auxiliary; visual-audio alignment"
"Li, C.; Zheng, Z.; Bin, Y.; Wang, G.; Yang, Y.; Li, X.; Shen, H.T.","Li, Congrui (58523252800); Zheng, Ziqiang (57202612793); Bin, Yi (56490132600); Wang, Guoqing (56467514700); Yang, Yang (57222954946); Li, Xuesheng (35744943600); Shen, Hengtao (7404523209)","58523252800; 57202612793; 56490132600; 56467514700; 57222954946; 35744943600; 7404523209","Pixel Bleach Network for Detecting Face Forgery Under Compression","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166782027&partnerID=40&md5=33c5801d176f1d17d8fee8a5f72ffa3e","The existing face forgery algorithms have achieved remarkable progress in how to generate reasonable facial images and can even successfully deceive human beings. Considering public security, face forgery detection is of vital importance, making it essential to design face forgery detection algorithms to detect forgery images over the Internet. Despite the great success achieved by the existing Deepfake detection algorithms, they usually failed to achieve satisfactory Deepfake detection performance when deployed to handle the forgery videos in practice. One significant reason is compression. The videos over the Internet are inevitably compressed considering the transmission efficiency. The video compression results in significant Deepfake detection performance degradation for the existing Deepfake detection algorithms. To address this issue, in this article, we propose a generic, simple yet effective 'bleaching' pre-processing module based on the generative model and the high-level feature representations to produce a bleached image, which shares a similar appearance with the compressed images. The bleached images with recovered information can be identified accurately by the optimized Deepfake detection models without retraining. The proposed method has utilized a redesigned feature representation, which serves as a navigator to effectively and sufficiently alter the feature distribution in the high-dimensional space to remedy the difference between real facial images and forgery counterparts. Thus, the proposed method can successfully avoid misclassification. Comprehensive and extensive experiments are carried out on four low-quality Faceforensics++ datasets, demonstrating the effectiveness of our method in recovering the information loss caused by the compression artifacts across various backbones and compression. © 1999-2012 IEEE.","adversarial learning; Deepfake detection; robust deepfake detection under compression"
"Lu, W.; Liu, L.; Zhang, B.; Luo, J.; Zhao, X.; Zhou, Y.; Huang, J.","Lu, Wei (57715097700); Liu, Lingyi (57225946988); Zhang, Bolin (58088015500); Luo, Junwei (57220005361); Zhao, Xianfeng (55623697900); Zhou, Yicong (24175343600); Huang, Jiwu (56057258200)","57715097700; 57225946988; 58088015500; 57220005361; 55623697900; 24175343600; 56057258200","Detection of Deepfake Videos Using Long-Distance Attention","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147274802&partnerID=40&md5=125a32284add9bba30a850c8ef4f0e85","With the rapid progress of deepfake techniques in recent years, facial video forgery can generate highly deceptive video content and bring severe security threats. And detection of such forgery videos is much more urgent and challenging. Most existing detection methods treat the problem as a vanilla binary classification problem. In this article, the problem is treated as a special fine-grained classification problem since the differences between fake and real faces are very subtle. It is observed that most existing face forgery methods left some common artifacts in the spatial domain and time domain, including generative defects in the spatial domain and interframe inconsistencies in the time domain. And a spatial-temporal model is proposed which has two components for capturing spatial and temporal forgery traces from a global perspective, respectively. The two components are designed using a novel long-distance attention mechanism. One component of the spatial domain is used to capture artifacts in a single frame, and the other component of the time domain is used to capture artifacts in consecutive frames. They generate attention maps in the form of patches. The attention method has a broader vision which contributes to better assembling global information and extracting local statistic information. Finally, the attention maps are used to guide the network to focus on pivotal parts of the face, just like other fine-grained classification methods. The experimental results on different public datasets demonstrate that the proposed method achieves state-of-the-art performance, and the proposed long-distance attention method can effectively capture pivotal parts for face forgery. © 2023 IEEE.","Attention mechanism; deepfake detection; face manipulation; spatial; temporal artifacts"
"Wang, F.; Chen, Q.; Jing, B.; Tang, Y.; Song, Z.; Wang, B.","Wang, Fei (58366999700); Chen, Qile (59750265200); Jing, Botao (59336619000); Tang, Yeling (58120138500); Song, Zengren (57367945900); Wang, Bo (57216234699)","58366999700; 59750265200; 59336619000; 58120138500; 57367945900; 57216234699","Deepfake Detection Based on the Adaptive Fusion of Spatial-Frequency Features","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003150882&partnerID=40&md5=451678173b529f075493173354472720","Detecting deepfake media remains an ongoing challenge, particularly as forgery techniques rapidly evolve and become increasingly diverse. Existing face forgery detection models typically attempt to discriminate fake images by identifying either spatial artifacts (e.g., generative distortions and blending inconsistencies) or predominantly frequency-based artifacts (e.g., GAN fingerprints). However, a singular focus on a single type of forgery cue can lead to limited model performance. In this work, we propose a novel cross-domain approach that leverages a combination of both spatial and frequency-aware cues to enhance deepfake detection. First, we extract wavelet features using wavelet transformation and residual features using a specialized frequency domain filter. These complementary feature representations are then concatenated to obtain a composite frequency domain feature set. Furthermore, we introduce an adaptive feature fusion module that integrates the RGB color features of the image with the composite frequency domain features, resulting in a rich, multifaceted set of classification features. Extensive experiments conducted on benchmark deepfake detection datasets demonstrate the effectiveness of our method. Notably, the accuracy of our method on the challenging FF++ dataset is mostly above 98%, showcasing its strong performance in reliably identifying deepfake images across diverse forgery techniques. © © 2024 Fei Wang et al.","adaptive fusion; deepfake detection; spatial and frequency domain; wavelet transform"
"Zheng, Z.; Qi, G.; Cao, Y.; Wei, M.; Li, Y.","Zheng, Zhuqing (59721217700); Qi, Guanglei (56704389900); Cao, Yuqing (59721401300); Wei, Mingqi (59721760500); Li, Yimeng (59721942400)","59721217700; 56704389900; 59721401300; 59721760500; 59721942400","DeepFake Detection with 3D Face Perception","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105001674694&partnerID=40&md5=42df8d068029186b9ab84c4033cb23f5","With the development of deep learning technology, the emergence of DeepFake technology makes fake video and image become more real, it brought many safe hidden trouble to the society. In this paper, we propose a DeepFake detection method based on 3D face perception, which aims to effectively identify fake face images. By generating and detecting facial features, we use a binary classifier to discriminate the generated weights. In addition, combining Generative adversarial Network (GAN) and Convolutional Neural Network (CNN) technology, we designed a feature detection and extraction mechanism to improve the accuracy and robustness of detection. The experimental results show that the proposed method has significant performance advantages in DeepFake detection task. © 2024 IEEE.","3D face perception; DeepFake detection task; facial features"
"Bharti, A.; Sinha, V.K.; Peter, J.S.P.; Esther, B.","Bharti, Ayush (59540669400); Sinha, Vishal Kumar (59540687100); Peter, J. Selvin Paul (60023910100); Esther, B. Priya (57076747600)","59540669400; 59540687100; 60023910100; 57076747600","ForgeryDetect: AI-driven Deep Fake Identification","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105001659409&partnerID=40&md5=e3e21ffa340b5130bddf53a016999693","The rise of deepfake videos presents substantial obstacles in guaranteeing the genuineness and reliability of visual media material. This study focuses on the crucial problem of identifying deepfake content by introducing a sophisticated method that combines ResNext CNNs along with LSTM models, utilizing transfer learning approaches. Employed a comprehensive approach by using a wide array of datasets such as FaceForensics++, Celeb-DF, and the Deepfake Detection Challenge. Utilizing transfer learning, a ResNext CNN that has been pre-trained is employed to extract complex features from video frames. This enables the subsequent training of an LSTM layer to identify temporal patterns and distinctive cues that are exclusive to modified videos. The effectiveness of fusion model has been demonstrated through extensive experimentation and validation on these rich datasets. It demonstrates a strong ability to reliably distinguish between authentic and manipulated movies, regardless of the different facial alteration techniques, environmental variables, and complex situations seen in real-life situations. The integration of ResNext-based feature extraction with LSTM-based temporal modeling shows substantial progress in the detection of deepfake videos. The efficacy of approach is highly promising, since it provides both dependability and scalability. This study makes a significant contribution to the field of deepfake identification by offering a powerful collection of techniques to tackle the growing concerns surrounding disinformation and manipulation in visual media. © 2024 IEEE.","Celeb-DF; Convolutional neural networks (CNNs); Deepfake detection; Deepfake Detection Challenge; FaceForensics++; long short-term memory (LSTM); LSTM; ResNext; Transfer learning; Video manipulation"
"Chouhan, Y.A.; Chudasama, C.; Verma, D.K.; Lunagaria, M.","Chouhan, Yashoda Alpesh (59699988700); Chudasama, Chetankumar (59700764100); Verma, Deepak Kumar (57486550400); Lunagaria, Munindra (57194506650)","59699988700; 59700764100; 57486550400; 57194506650","Comparative Analysis of Machine Learning and Deep Learning Models for Deepfake Detection: Insights from the Celeb-DF Dataset","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105000269892&partnerID=40&md5=956361bc3735c1f9dde592385a90aae0","We live in a digital age where reality is a maze of mirrors, where manipulation of data is at the tip of our fingers. The spread of misinformation and the unwanted spread of deepfakes have become prevalent. In times like these, there is a dire need to create a foundation of security that can be generated by accurate deepfake detection models. In order to conduct this research, we train 12 deepfake detection models using the Celeb-DF dataset, which consists of real and artificial celebrity videos. We then evaluate the results using five metrics: Accuracy, Precision, Recall, F1 Score, and ROC AUC Score. Among all the models the highest accuracy score of 94% was achieved by ResNet50. The AUC score of the models were impressive ranging from 89% -98%. The main objective of this paper is to use a thorough comparative study of a blend of deep learning and machine learning models in order to address privacy and confidentiality issues in the era of digital deception and build confidence in visual media. © 2024 IEEE.","Celeb-DF; Deep learning; Deepfake Detection; Face forging; Machine learning"
"Kundu, S.; Ghosh, T.; Naskar, R.","Kundu, Srijit (59407898000); Ghosh, Tanusree (58722055200); Naskar, Ruchira (53866980700)","59407898000; 58722055200; 53866980700","Using Local Phase Quantization to Identify Fake Faces in Online Social Networks","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105000249821&partnerID=40&md5=38bfb39f7772609b705616c9fec9c309","The rapid advancement of Generative AI, especially Generative Adversarial Networks (GANs), has increased the issue of fake news on Online Social Networks (OSNs) by generating deceptive face images for social media profiles. Although existing detection methods are accurate, their effectiveness decreases when images are post-processed, which is common on OSNs. In this paper, we present LPQ-Net, a model combining Local Phase Quantization (LPQ) for feature extraction with a CNN-based classifier. We explore two variants: one sets a new benchmark in detecting StyleGAN2-generated images, and the other excels in identifying images shared on Facebook, WhatsApp, and Instagram. LPQ-Net also operates with minimal parameters, outperforming state-of-the-art methods and making it ideal for resource-constraint applications. Furthermore, our solution demonstrates its effectiveness by performing exceptionally well in detecting images generated by various Diffusion models. We further show that incorporating LPQ features into fine-tuned classifiers like ResNet50, ResNet101, InceptionV3, and DenseNet121 significantly improves performance. © 2024 IEEE.","Deepfake Detection; Diffusion Models; Digital Image Forensics; GAN"
"Jiang, W.; Guo, Z.; Liang, R.","Jiang, Weiqiang (57217307920); Guo, Zhongyuan (58416367300); Liang, Ruigang (57205634095)","57217307920; 58416367300; 57205634095","Using ensemble models to detect deepfake images of human faces","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185536692&partnerID=40&md5=794e128b8044d09b4cf626e7543bb157","Deepfakes, synthetic media generated through advanced artificial intelligence techniques, are a rising threat to content authenticity. This paper explores deepfake detection methods to discern manipulated media from genuine content. We evaluate two convolutional neural network (CNN) architectures - EfficientNetB4 and EfficientNetB4 with attention mechanisms - on the Forensics++ and DeepFake Detection Challenge datasets. Our key contributions are: 1) Demonstrating that integrating attention enhances model performance, with EfficientNetB4 attention achieving superior accuracy over baseline EfficientNetB4 in both intra-dataset and cross-dataset scenarios; 2) Elucidating attention’s efficacy in improving deepfake detection by concentrating on manipulated regions. Our experiments highlight attention’s potential in advancing state-of-the-art deepfake detection. As deepfakes grow increasingly realistic, robust techniques like attention become imperative for multimedia forensics. This paper provides valuable insights toward developing adaptable deepfake detection systems to preserve content integrity. © 2023 Copyright held by the owner/author(s).","CNN; Deepfake Detection; Multiple-Head Attention"
"Huang, P.-H.; Han, Y.-H.; Chu, E.; Chen, J.-C.; Hua, K.-L.","Huang, Pohan (58087552100); Han, Yuehua (58087467500); Chu, Ernie (58345064000); Chen, Juncheng (56684395200); Hua, Kailung (55223901500)","58087552100; 58087467500; 58345064000; 56684395200; 55223901500","Multi-Task Self-Blended Images for Face Forgery Detection","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182947502&partnerID=40&md5=2e6d0d50a0a16a4dd4183b231ac9978d","Deepfake detection has attracted extensive attention due to widespread forged images on social media. Recently, self-supervised learning (SSL) based Deepfake detection approaches have outperformed supervised methods in terms of model generalization. However, we notice that most SSL-based methods do not take the manipulation strength levels of synthesized forgery samples into consideration according to different synthesis parameters and result in suboptimal detection performances. To address this issue, we introduce several auxiliary losses to the state-of-the-art SSL-based method based on different synthesis sub-tasks during data generation by inferring their synthesis parameters where the ground-truth labels are obtained from the synthesis pipeline for free. With comprehensive evaluations on various benchmarks, our approach has achieved noticeable performance improvement. Specifically, for the cross-dataset evaluation, the proposed approach outperforms the state-of-the-art method in terms of AUC on various datasets with improvements of 3.4%, 1.47%, 1.56%, and 1.3% on the CDF, DFDC, DFDCP, and FFIW datasets and achieves competitive performance on the DFD dataset. This further demonstrates the effectiveness of the proposed approach in its generalization ability. © 2023 Copyright held by the owner/author(s).","Deepfake Detection; Face Forgery Detection; Multi-Task; Self-Supervised Learning"
